campaign.resource_name,campaign.name,campaign.id,metrics.clicks,metrics.conversions,metrics.cost_micros,metrics.ctr,metrics.average_cpc,metrics.impressions,segments.date,expanded_landing_page_view.resource_name,expanded_landing_page_view.expanded_final_url
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,990000,0.0625,990000.0,16,2026-03-19,customers/3123559470/expandedLandingPageViews/12275069546086856068,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEo09uS8YaLnEgqxdfhXHw1Ex
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,3060000,0.009900990099009901,3060000.0,101,2026-03-20,customers/3123559470/expandedLandingPageViews/565456666591951221,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEpauv5wPesUiVqht_zY4tmuc
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,50000,0.05263157894736842,50000.0,19,2026-03-20,customers/3123559470/expandedLandingPageViews/1664417648807132424,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQErC7zsv2tuJM5z9BDHi-iqMB
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,1630000,0.1,1630000.0,10,2026-03-20,customers/3123559470/expandedLandingPageViews/3851848118580449958,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEpttjoGgsVWGFmZ80W0IYhPZ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,274999,0.5,274999.0,2,2026-03-22,customers/3123559470/expandedLandingPageViews/2704916175491829935,https://orlandoeventvenue.org?gbraid=0AAAABDHTQEr4hSPhAD43AkcUHfunlAfws&gad_source=5&gad_campaignid=23662974871
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,810000,0.038461538461538464,810000.0,26,2026-03-22,customers/3123559470/expandedLandingPageViews/8969890257561669955,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,19448,0.02564102564102564,19448.0,39,2026-03-22,customers/3123559470/expandedLandingPageViews/9601449220526221364,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23662973023
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,12940000,0.25,12940000.0,4,2026-03-23,customers/3123559470/expandedLandingPageViews/6557836968617352806,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEo4dZEtaK7-0cxld-VjMpvHV
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,4630000,0.25,4630000.0,4,2026-03-23,customers/3123559470/expandedLandingPageViews/9369449784866217438,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEo4dZEtaK7-0cxld-VjMpvHV
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-15,customers/3123559470/expandedLandingPageViews/1954775787712981076,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEpGNYNJf2wBWlG9Uswl_nU1h
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-15,customers/3123559470/expandedLandingPageViews/2909324808225266470,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23662973023&gbraid=0AAAABDHTQEp4iqAfoAzpQ89wTjz6ZvagE
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-15,customers/3123559470/expandedLandingPageViews/5862453007928274240,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23662973023&gbraid=0AAAABDHTQErqNcBP2dJ5SN2vciCTWMScp
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-15,customers/3123559470/expandedLandingPageViews/6463513324427076671,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQErXLWW2Mu5qUX-W-4Zg9_G8W
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-15,customers/3123559470/expandedLandingPageViews/9601449220526221364,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23662973023
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/expandedLandingPageViews/103298968478682280,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEpOfjjGpXmXEpFmxYcW41AAa
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/expandedLandingPageViews/814924681129455302,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEq-GeldzV__jUhvns_llerUw
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,73,2026-03-16,customers/3123559470/expandedLandingPageViews/2909324808225266470,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23662973023&gbraid=0AAAABDHTQEp4iqAfoAzpQ89wTjz6ZvagE
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/expandedLandingPageViews/5270325452560291045,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEpsTGWv2GxGyh9s_qcRNUQBP
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/expandedLandingPageViews/6433519865103007049,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEowIA7NOcdr4OzsHe9iAU8ia
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/expandedLandingPageViews/7256882885943296812,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEq598Grtep8A9uSNocOhvEIa
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-16,customers/3123559470/expandedLandingPageViews/7996404618152627582,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEqZaVu2BHkSgEc8eZgp5-rQr
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,16,2026-03-16,customers/3123559470/expandedLandingPageViews/8145268232624929993,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQErs8o-t9LlZtkLZALZhAuptt
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-16,customers/3123559470/expandedLandingPageViews/8346341122434460238,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEr-9NOyQthzT97r4n1tqD8I0
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/expandedLandingPageViews/9422586842287229543,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEq8tYxUnIdlEaSbXXN_Npdai
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,4,2026-03-16,customers/3123559470/expandedLandingPageViews/10049575488352033229,https://orlandoeventvenue.org?gad_source=2&gad_campaignid=23662973023
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,13,2026-03-16,customers/3123559470/expandedLandingPageViews/10139412092448745950,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEpxHIgm1_8mCkARISUGCcc02
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,40,2026-03-16,customers/3123559470/expandedLandingPageViews/10924012339152012116,https://orlandoeventvenue.org?gad_campaignid=23662973023&wbraid=Cj4KCAjw1N7NBhAmEi4AXhuhYbsdq1ZmfhYBUOIAETwNv7qPxLIPUFBIo7WiltolpGL6DR5Z6Ln5rpewGgISmw
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,4,2026-03-16,customers/3123559470/expandedLandingPageViews/11861718876733538333,https://orlandoeventvenue.org?gad_source=5&gad_campaignid=23662973023
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,104811,0.0,,4,2026-03-16,customers/3123559470/expandedLandingPageViews/12820257438871293888,https://orlandoeventvenue.org
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,6,2026-03-16,customers/3123559470/expandedLandingPageViews/12889599967731110652,https://orlandoeventvenue.org?gad_campaignid=23662973023&wbraid=Cj8KCQjwsdnNBhDjARIuADmAlzMYkr_YJHt4Dl1stommo4hfE-3p2wHmzi8C7cLMNu1Tazntls3TwTwdlhoCAQY
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-16,customers/3123559470/expandedLandingPageViews/13525321482001056469,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEq8YK__BF6ash7RlbmvRXGoL
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-16,customers/3123559470/expandedLandingPageViews/14204302415657385275,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEqgwKYcqF8rlvbsSDT91zd8C
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-16,customers/3123559470/expandedLandingPageViews/14255374110633596912,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEriC19T7bCOxUXDn5B7aI1PI
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/expandedLandingPageViews/14639878823933398898,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEpYFGmCv77AMY6Nq3e7_28ny
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/expandedLandingPageViews/14746711684886345989,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEp2SUB_nUMYHinjzlTL4X1L5
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,17,2026-03-16,customers/3123559470/expandedLandingPageViews/14823301569606877660,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23662973023&gbraid=0AAAABDHTQEqpPGiCNvUDLF28Qw1vApwxJ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/expandedLandingPageViews/16083282589414965415,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQErFrmvbWFyx9G8_9BKT5bZle
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/512755672551709908,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEp3-t5gUsjncKjVvqzpCA03H
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/721849540951306066,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQErqWMWcDRcCriTWZZzwILc6c
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/761799682905202779,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEq8Gk8rXt0vDU1uwhIQ2WVqZ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/967924603669056911,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQErnCExJHtx7eZTzRe3MTrESF
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/1835487916250356886,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEraZdQFvUnmVvNa3uIfjtF_e
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/2031023908432614003,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQErEc3J0f6LcX2boUClvwoRm6
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/2285181628197116381,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEo4NjnMvm7OuYO1mt0G_pRU5
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/2349678760639453626,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEqe8LpZoGR_gCc--VFABmJ-V
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/2702963229174649750,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQErwE18lx_4IIKmVmiDDL0NJ5
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,21,2026-03-17,customers/3123559470/expandedLandingPageViews/2869759291166430188,https://orlandoeventvenue.org?gad_campaignid=23662973023&wbraid=Cj4KCAjw9-PNBhB7Ei4AsOLqerD8RvK_vEA_ZGh0sU_giqf8KVvT4JbQHpwx5UwHrv6NTav3PHmhSKqdGgLMmQ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-17,customers/3123559470/expandedLandingPageViews/3537752285806385642,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEpXiHe7WSUSt8MJlkOCCXu_d
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-17,customers/3123559470/expandedLandingPageViews/3810127386753380213,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEoRx4djac1h3jXD23Bg9TnlY
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-17,customers/3123559470/expandedLandingPageViews/4322960143783775148,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQErRavqV7cbIyWzmkvjXiv4zN
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,5,2026-03-17,customers/3123559470/expandedLandingPageViews/5917162580585349609,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23662973023&gbraid=0AAAABDHTQEoUtpm8YB069u-CmlDeu9hk1
